Time_ms,TC1_C,TC2_C,TC3_C,TC4_C,TC5_C,V_RMS,I_RMS,Wattage
199000,35.25,67.50,73.25,81.50,184.25,27.26,0.01,0.20
199500,35.50,67.50,73.50,81.50,184.00,27.55,0.01,0.18
200000,35.25,67.50,73.25,81.50,184.00,27.55,0.01,0.18
200500,35.50,67.50,73.50,81.50,183.75,27.40,0.01,0.21
201000,35.50,67.50,73.50,81.50,183.50,27.40,0.01,0.21
201500,35.50,67.50,73.25,81.50,183.50,27.98,0.01,0.17
202000,35.50,67.50,73.25,81.50,183.25,27.98,0.01,0.17
202500,35.50,67.25,73.25,81.50,183.00,28.19,0.01,0.21
203000,35.50,67.25,73.25,81.50,183.00,28.19,0.01,0.21
203500,35.50,67.25,73.25,81.25,182.75,26.96,0.01,0.16
204000,35.50,67.25,73.25,81.25,182.50,26.96,0.01,0.16
204500,35.50,67.25,73.25,81.25,182.25,27.70,0.01,0.20
205000,35.50,67.25,73.25,81.25,182.25,27.70,0.01,0.20
205500,35.50,67.25,73.25,81.25,182.00,28.47,0.01,0.18
206000,35.50,67.25,73.25,81.50,181.75,28.47,0.01,0.18
206500,35.50,67.25,73.25,81.25,181.75,28.04,0.01,0.21
207000,35.50,67.25,73.25,81.25,181.50,28.04,0.01,0.21
207500,35.50,67.25,73.25,81.25,181.50,26.83,0.01,0.18
208000,35.50,67.25,73.25,81.25,181.25,26.83,0.01,0.18
208500,35.50,67.25,73.25,81.25,181.00,27.35,0.01,0.19
209000,35.50,67.25,73.00,81.25,180.75,27.35,0.01,0.19
209500,35.50,67.25,73.00,81.25,180.75,27.90,0.01,0.23
210000,35.50,67.25,73.00,81.25,180.50,27.90,0.01,0.23
210500,35.50,67.00,73.00,81.25,180.25,28.10,0.01,0.22
211000,35.50,67.25,73.00,81.25,180.25,28.10,0.01,0.22
211500,35.50,67.25,73.00,81.00,180.00,28.82,0.01,0.21
212000,35.50,67.00,73.00,81.25,179.75,28.82,0.01,0.21
212500,35.50,67.00,73.00,81.25,179.75,27.76,0.01,0.23
213000,35.50,67.00,73.00,81.00,179.50,27.76,0.01,0.23
213500,35.50,67.00,73.00,81.00,179.25,28.07,0.01,0.21
214000,35.50,67.00,73.00,81.25,179.25,28.07,0.01,0.21
214500,35.50,67.00,73.00,81.00,179.00,27.50,0.01,0.22
215000,35.50,67.00,73.00,81.00,178.75,27.50,0.01,0.22
215500,35.50,67.00,73.00,81.00,178.75,27.41,0.01,0.17
216000,35.50,67.00,73.00,81.00,178.50,27.41,0.01,0.17
216500,35.50,67.00,73.00,81.00,178.25,27.31,0.01,0.17
217000,35.50,67.00,73.00,81.00,178.25,27.31,0.01,0.17
217500,35.50,66.75,72.75,81.00,178.00,27.75,0.01,0.21
218000,35.50,66.75,72.75,81.00,178.00,27.75,0.01,0.21
218500,35.50,67.00,72.75,81.00,177.75,27.63,0.01,0.16
219000,35.50,66.75,72.75,81.00,177.50,27.63,0.01,0.16
219500,35.50,67.00,72.75,81.00,177.50,27.83,0.01,0.17
220000,35.75,66.75,72.75,81.00,177.25,27.83,0.01,0.17
220500,35.75,67.00,72.75,81.00,177.00,28.55,0.01,0.21
221000,35.50,66.75,72.75,80.75,177.00,28.55,0.01,0.21
221500,35.75,66.75,72.75,80.75,176.75,26.26,0.01,0.18
222000,35.75,66.75,72.75,80.75,176.50,26.26,0.01,0.18
222500,35.75,66.75,72.75,80.75,176.50,27.90,0.01,0.20
223000,35.75,66.75,72.75,80.75,176.25,27.90,0.01,0.20
223500,35.75,66.75,72.75,80.75,176.00,27.63,0.01,0.23
224000,35.75,66.75,72.50,80.75,175.75,27.63,0.01,0.23
224500,35.75,66.75,72.75,80.75,175.75,27.94,0.01,0.18
225000,35.75,66.75,72.50,80.75,175.50,27.94,0.01,0.18
225500,35.75,66.50,72.75,80.75,175.50,27.44,0.01,0.18
226000,35.75,66.75,72.50,80.75,175.25,27.44,0.01,0.18
226500,35.75,66.75,72.50,80.50,175.25,27.32,0.01,0.20
227000,35.75,66.75,72.50,80.75,175.00,27.32,0.01,0.20
227500,35.75,66.50,72.50,80.50,174.75,27.21,0.01,0.22
228000,35.75,66.50,72.50,80.50,174.75,27.21,0.01,0.22
228500,35.75,66.50,72.50,80.50,174.50,28.34,0.01,0.23
229000,35.75,66.50,72.50,80.50,174.25,28.34,0.01,0.23
229500,35.75,66.50,72.50,80.50,174.25,28.01,0.01,0.20
230000,35.75,66.50,72.50,80.50,174.00,28.01,0.01,0.20
230500,35.75,66.50,72.50,80.50,173.75,27.24,0.01,0.18
231000,35.75,66.50,72.50,80.50,173.75,27.24,0.01,0.18
231500,35.75,66.50,72.50,80.50,173.50,28.41,0.01,0.23
232000,35.75,66.50,72.50,80.50,173.25,28.41,0.01,0.23
232500,35.75,66.50,72.50,80.50,173.25,28.04,0.01,0.26
233000,35.75,66.50,72.50,80.50,173.00,28.04,0.01,0.26
233500,35.75,66.50,72.50,80.50,172.75,27.14,0.01,0.17
234000,35.75,66.50,72.25,80.50,172.75,27.14,0.01,0.17
234500,35.75,66.50,72.25,80.50,172.50,27.81,0.01,0.17
235000,35.75,66.50,72.25,80.50,172.50,27.81,0.01,0.17
235500,35.75,66.50,72.25,80.25,172.25,27.18,0.01,0.17
236000,35.75,66.50,72.25,80.25,172.25,27.18,0.01,0.17
236500,35.75,66.25,72.25,80.25,172.00,28.12,0.01,0.24
237000,35.75,66.25,72.25,80.25,171.75,28.12,0.01,0.24
237500,36.00,66.25,72.25,80.25,171.75,27.55,0.01,0.17
238000,35.75,66.25,72.25,80.25,171.50,27.55,0.01,0.17
238500,35.75,66.25,72.25,80.25,171.25,28.71,0.01,0.19
239000,35.75,66.25,72.25,80.25,171.25,28.71,0.01,0.19
239500,36.00,66.25,72.25,80.25,171.00,27.04,0.01,0.22
240000,36.00,66.25,72.25,80.25,170.75,27.04,0.01,0.22
240500,36.00,66.25,72.25,80.25,170.75,27.64,0.01,0.17
241000,35.75,66.25,72.25,80.25,170.50,27.64,0.01,0.17
241500,36.00,66.25,72.25,80.25,170.50,27.27,0.01,0.23
242000,36.00,66.25,72.25,80.25,170.25,27.27,0.01,0.23
242500,36.00,66.25,72.25,80.25,170.00,28.17,0.01,0.20
243000,36.00,66.25,72.25,80.25,170.00,28.17,0.01,0.20
243500,36.00,66.25,72.00,80.00,170.00,27.46,0.01,0.17
244000,36.00,66.25,72.25,80.00,169.75,27.46,0.01,0.17
244500,36.00,66.00,72.00,80.25,169.50,27.43,0.01,0.18
245000,36.00,66.00,72.00,80.00,169.50,27.43,0.01,0.18
245500,36.00,66.25,72.00,80.00,169.25,28.38,0.01,0.21
246000,36.00,66.00,72.00,80.00,169.00,28.38,0.01,0.21
246500,36.00,66.00,72.00,80.00,169.00,27.52,0.01,0.21
247000,36.00,66.00,72.00,80.00,168.75,27.52,0.01,0.21
247500,36.00,66.00,72.00,80.25,168.75,26.99,0.01,0.19
248000,36.00,66.00,72.00,80.00,168.50,26.99,0.01,0.19
248500,36.00,66.00,72.00,80.00,168.25,27.39,0.01,0.19
249000,36.00,66.00,72.00,80.00,168.25,27.39,0.01,0.19
249500,36.00,66.00,72.00,80.00,168.00,28.59,0.01,0.19
250000,36.00,66.00,72.00,80.00,168.00,28.59,0.01,0.19
250500,36.00,66.00,72.00,80.00,167.75,27.83,0.01,0.20
251000,36.00,66.00,72.00,80.00,167.50,27.83,0.01,0.20
251500,36.00,66.00,72.00,79.75,167.50,26.93,0.01,0.21
252000,36.00,66.00,72.00,80.00,167.25,26.93,0.01,0.21
252500,36.00,66.00,72.00,80.00,167.25,27.40,0.01,0.19
253000,36.00,66.00,71.75,80.00,167.00,27.40,0.01,0.19
253500,36.00,66.00,72.00,79.75,166.75,28.53,0.01,0.23
254000,36.00,66.00,71.75,79.75,166.75,28.53,0.01,0.23
254500,36.00,66.00,71.75,79.75,166.75,26.99,0.01,0.17
255000,36.00,65.75,71.75,79.75,166.50,26.99,0.01,0.17
255500,36.00,65.75,71.75,79.75,166.25,26.92,0.01,0.20
256000,36.00,65.75,71.75,79.75,166.25,26.92,0.01,0.20
256500,36.00,65.75,71.75,79.75,166.00,28.29,0.01,0.21
257000,36.00,65.75,71.75,79.75,165.75,28.29,0.01,0.21
257500,36.00,65.75,71.75,79.75,165.75,26.96,0.01,0.22
258000,36.00,65.75,71.75,79.75,165.50,26.96,0.01,0.22
258500,36.00,65.75,71.75,79.75,165.50,27.61,0.01,0.17
259000,36.00,65.75,71.75,79.75,165.25,27.61,0.01,0.17
259500,36.00,65.75,71.75,79.75,165.00,28.30,0.01,0.16
260000,36.00,65.75,71.75,79.75,165.00,28.30,0.01,0.16
260500,36.00,65.75,71.50,79.75,164.75,27.58,0.01,0.17
261000,36.00,65.75,71.75,79.75,164.75,27.58,0.01,0.17
261500,36.00,65.75,71.75,79.75,164.50,27.81,0.01,0.20
262000,36.00,65.75,71.50,79.75,164.25,27.81,0.01,0.20
262500,36.00,65.75,71.50,79.75,164.25,27.62,0.01,0.20
263000,36.25,65.75,71.50,79.50,164.25,27.62,0.01,0.20
263500,36.25,65.75,71.50,79.50,164.00,27.94,0.01,0.22
264000,36.00,65.75,71.50,79.50,163.75,27.94,0.01,0.22
264500,36.25,65.50,71.50,79.50,163.75,27.18,0.01,0.16
265000,36.25,65.50,71.50,79.50,163.50,27.18,0.01,0.16
265500,36.25,65.50,71.50,79.50,163.25,27.31,0.01,0.20
266000,36.25,65.50,71.50,79.50,163.25,27.31,0.01,0.20
266500,36.25,65.50,71.50,79.50,163.00,27.54,0.01,0.21
267000,36.25,65.50,71.50,79.50,163.00,27.54,0.01,0.21
267500,36.25,65.50,71.50,79.50,162.75,27.85,0.01,0.20
268000,36.00,65.50,71.50,79.50,162.75,27.85,0.01,0.20
268500,36.25,65.50,71.50,79.50,162.50,27.48,0.01,0.17
269000,36.25,65.50,71.25,79.50,162.25,27.48,0.01,0.17
269500,36.25,65.50,71.25,79.50,162.25,27.57,0.01,0.23
270000,36.25,65.50,71.25,79.50,162.00,27.57,0.01,0.23
270500,36.25,65.50,71.25,79.50,162.00,28.20,0.01,0.20
271000,36.25,65.50,71.50,79.50,161.75,28.20,0.01,0.20
271500,36.25,65.50,71.25,79.50,161.75,26.86,0.01,0.20
272000,36.25,65.50,71.25,79.50,161.50,26.86,0.01,0.20
272500,36.25,65.50,71.25,79.25,161.25,27.90,0.01,0.19
273000,36.25,65.50,71.25,79.25,161.25,27.90,0.01,0.19
273500,36.25,65.25,71.25,79.25,161.00,28.32,0.01,0.22
274000,36.25,65.25,71.25,79.25,161.00,28.32,0.01,0.22
274500,36.25,65.25,71.25,79.25,160.75,27.78,0.01,0.15
275000,36.25,65.25,71.25,79.25,160.75,27.78,0.01,0.15
275500,36.25,65.25,71.25,79.25,160.50,27.01,0.01,0.21
276000,36.25,65.25,71.25,79.25,160.50,27.01,0.01,0.21
276500,36.25,65.25,71.25,79.25,160.25,28.55,0.01,0.22
277000,36.25,65.25,71.25,79.25,160.25,28.55,0.01,0.22
277500,36.25,65.25,71.25,79.25,160.00,28.78,0.01,0.21
278000,36.25,65.25,71.00,79.25,159.75,28.78,0.01,0.21
278500,36.25,65.25,71.00,79.25,159.75,27.31,0.01,0.17
279000,36.25,65.25,71.25,79.25,159.75,27.31,0.01,0.17
279500,36.25,65.25,71.00,79.25,159.50,27.80,0.01,0.21
280000,36.25,65.25,71.25,79.25,159.25,27.80,0.01,0.21
280500,36.25,65.25,71.00,79.25,159.25,27.53,0.01,0.19
281000,36.25,65.25,71.00,79.25,159.00,27.53,0.01,0.19
281500,36.25,65.25,71.25,79.25,158.75,27.56,0.01,0.18
282000,36.25,65.25,71.00,79.25,158.75,27.56,0.01,0.18
282500,36.25,65.00,71.00,79.00,158.75,28.27,0.01,0.23
283000,36.25,65.25,71.00,79.00,158.50,28.27,0.01,0.23
283500,36.25,65.00,71.00,79.00,158.25,27.30,0.01,0.18
284000,36.25,65.00,71.00,79.00,158.25,27.30,0.01,0.18
284500,36.50,65.00,71.00,79.00,158.00,27.33,0.01,0.17
285000,36.25,65.00,71.00,79.00,158.00,27.33,0.01,0.17
285500,36.25,65.00,71.00,79.00,157.75,27.50,0.01,0.19
286000,36.25,65.00,71.00,79.00,157.50,27.50,0.01,0.19
286500,36.25,65.00,71.00,79.00,157.50,28.12,0.01,0.22
287000,36.25,65.00,71.00,79.00,157.50,28.12,0.01,0.22
287500,36.25,65.00,71.00,79.00,157.25,27.04,0.01,0.18
288000,36.25,65.00,71.00,79.00,157.25,27.04,0.01,0.18
288500,36.25,65.00,71.00,79.00,157.00,27.72,0.01,0.23
289000,36.50,65.00,71.00,79.00,156.75,27.72,0.01,0.23
289500,36.25,65.00,71.00,79.00,156.75,27.61,0.01,0.18
290000,36.25,65.00,70.75,79.00,156.50,27.61,0.01,0.18
290500,36.50,65.00,70.75,79.00,156.50,27.17,0.01,0.20
291000,36.25,65.00,70.75,79.00,156.25,27.17,0.01,0.20
291500,36.50,65.00,70.75,79.00,156.00,28.42,0.01,0.19
292000,36.25,65.00,70.75,79.00,156.00,28.42,0.01,0.19
292500,36.50,65.00,70.75,79.00,155.75,27.42,0.01,0.16
293000,36.25,64.75,70.75,79.00,155.75,27.42,0.01,0.16
293500,36.50,65.00,70.75,79.00,155.50,27.97,0.01,0.21
294000,36.50,64.75,70.75,78.75,155.50,27.97,0.01,0.21
294500,36.50,65.00,70.75,79.00,155.25,27.69,0.01,0.17
295000,36.25,64.75,70.75,79.00,155.25,27.69,0.01,0.17
295500,36.50,64.75,70.75,78.75,155.00,27.80,0.01,0.16
296000,36.50,65.00,70.75,78.75,155.00,27.80,0.01,0.16
296500,36.50,64.75,70.75,78.75,154.75,27.47,0.01,0.20
297000,36.50,64.75,70.50,78.75,154.75,27.47,0.01,0.20
297500,36.50,64.75,70.50,78.75,154.50,27.72,0.01,0.19
298000,36.50,64.75,70.50,78.75,154.50,27.72,0.01,0.19
298500,36.50,64.75,70.50,78.75,154.25,27.05,0.01,0.17
299000,36.50,64.75,70.50,78.75,154.25,27.05,0.01,0.17
299500,36.50,64.75,70.50,78.75,154.00,27.33,0.01,0.19
300000,36.50,64.75,70.50,78.75,154.00,27.33,0.01,0.19
300500,36.50,64.75,70.50,78.75,153.75,28.28,0.01,0.17
301000,36.50,64.75,70.50,78.75,153.50,28.28,0.01,0.17
301500,36.50,64.75,70.50,78.75,153.50,27.76,0.01,0.20
302000,36.50,64.75,70.50,78.75,153.25,27.76,0.01,0.20
302500,36.50,64.75,70.50,78.75,153.25,27.07,0.01,0.21
303000,36.50,64.75,70.50,78.75,153.00,27.07,0.01,0.21
303500,36.50,64.75,70.50,78.75,153.00,27.63,0.01,0.18
304000,36.50,64.75,70.50,78.50,152.75,27.63,0.01,0.18
304500,36.50,64.75,70.50,78.50,152.75,27.43,0.01,0.16
305000,36.50,64.50,70.50,78.50,152.50,27.43,0.01,0.16
305500,36.50,64.50,70.50,78.50,152.50,27.44,0.01,0.18
306000,36.50,64.50,70.50,78.75,152.25,27.44,0.01,0.18
306500,36.50,64.50,70.50,78.50,152.25,27.50,0.01,0.19
307000,36.50,64.50,70.50,78.50,152.00,27.50,0.01,0.19
307500,36.50,64.50,70.50,78.50,152.00,27.11,0.01,0.19
308000,36.50,64.50,70.50,78.50,151.75,27.11,0.01,0.19
308500,36.50,64.50,70.50,78.50,151.75,27.23,0.01,0.20
309000,36.50,64.50,70.25,78.50,151.50,27.23,0.01,0.20
309500,36.50,64.50,70.25,78.50,151.25,28.05,0.01,0.22
310000,36.50,64.50,70.25,78.50,151.25,28.05,0.01,0.22
310500,36.50,64.50,70.25,78.50,151.25,27.39,0.01,0.23
311000,36.50,64.50,70.25,78.50,151.00,27.39,0.01,0.23
311500,36.50,64.50,70.25,78.50,151.00,27.03,0.01,0.20
312000,36.50,64.50,70.25,78.50,150.75,27.03,0.01,0.20
312500,36.50,64.50,70.25,78.50,150.50,28.01,0.01,0.20
313000,36.50,64.50,70.25,78.50,150.50,28.01,0.01,0.20
313500,36.50,64.50,70.25,78.50,150.25,27.05,0.01,0.20
314000,36.50,64.50,70.25,78.50,150.25,27.05,0.01,0.20
314500,36.50,64.25,70.25,78.50,150.25,27.68,0.01,0.18
315000,36.50,64.50,70.00,78.50,150.00,27.68,0.01,0.18
315500,36.50,64.25,70.25,78.50,149.75,27.08,0.01,0.21
316000,36.50,64.25,70.25,78.50,149.75,27.08,0.01,0.21
316500,36.50,64.25,70.25,78.50,149.50,27.16,0.01,0.19
317000,36.50,64.25,70.00,78.25,149.50,27.16,0.01,0.19
317500,36.50,64.25,70.00,78.25,149.25,27.26,0.01,0.22
318000,36.50,64.25,70.25,78.25,149.25,27.26,0.01,0.22
318500,36.50,64.25,70.25,78.50,149.00,27.78,0.01,0.17
319000,36.50,64.25,70.25,78.25,149.00,27.78,0.01,0.17
319500,36.50,64.25,70.00,78.25,149.00,27.14,0.01,0.19
320000,36.50,64.25,70.00,78.25,148.75,27.14,0.01,0.19
320500,36.50,64.25,70.00,78.25,148.50,27.58,0.01,0.23
321000,36.50,64.25,70.00,78.25,148.50,27.58,0.01,0.23
321500,36.50,64.25,70.00,78.25,148.25,27.65,0.01,0.20
322000,36.50,64.25,70.00,78.25,148.00,27.65,0.01,0.20
322500,36.50,64.25,70.00,78.25,148.00,27.37,0.01,0.18
323000,36.50,64.25,70.00,78.25,148.00,27.37,0.01,0.18
323500,36.50,64.25,70.00,78.25,147.75,27.35,0.01,0.23
324000,36.50,64.25,70.00,78.25,147.75,27.35,0.01,0.23
324500,36.50,64.25,70.00,78.25,147.50,27.84,0.01,0.17
325000,36.50,64.00,70.00,78.00,147.50,27.84,0.01,0.17
325500,36.50,64.25,70.00,78.25,147.25,26.87,0.01,0.18
326000,36.50,64.00,70.00,78.25,147.25,26.87,0.01,0.18
326500,36.75,64.25,70.00,78.25,147.00,27.25,0.01,0.18
327000,36.50,64.25,70.00,78.25,147.00,27.25,0.01,0.18
327500,36.50,64.25,70.00,78.25,146.75,27.28,0.01,0.21
328000,36.50,64.00,70.00,78.00,146.75,27.28,0.01,0.21
328500,36.75,64.00,70.00,78.25,146.50,27.26,0.01,0.19
329000,36.50,64.00,69.75,78.00,146.50,27.26,0.01,0.19
329500,36.75,64.00,69.75,78.00,146.25,27.56,0.01,0.21
330000,36.50,64.00,69.75,78.00,146.25,27.56,0.01,0.21
330500,36.50,64.00,69.75,78.25,146.25,27.06,0.01,0.20
331000,36.50,64.00,69.75,78.00,146.00,27.06,0.01,0.20
331500,36.50,64.00,69.75,78.00,145.75,27.69,0.01,0.19
332000,36.75,64.00,69.75,78.00,145.75,27.69,0.01,0.19
332500,36.75,64.00,69.75,78.00,145.50,27.67,0.01,0.20
333000,36.50,64.00,69.75,78.00,145.50,27.67,0.01,0.20
333500,36.50,64.00,69.75,78.00,145.50,27.27,0.01,0.22
334000,36.75,64.00,69.75,78.00,145.25,27.27,0.01,0.22
334500,36.50,64.00,69.75,78.00,145.25,27.30,0.01,0.21
335000,36.75,63.75,69.75,78.00,145.00,27.30,0.01,0.21
335500,36.75,63.75,69.75,78.00,145.00,27.15,0.01,0.22
336000,36.75,63.75,69.75,78.00,144.75,27.15,0.01,0.22
336500,36.75,63.75,69.75,78.00,144.75,28.55,0.01,0.21
337000,36.75,63.75,69.75,78.00,144.50,28.55,0.01,0.21
337500,36.75,63.75,69.75,77.75,144.50,27.23,0.01,0.17
338000,36.50,63.75,69.75,78.00,144.25,27.23,0.01,0.17
338500,36.75,63.75,69.50,77.75,144.25,27.37,0.01,0.17
339000,36.75,63.75,69.50,77.75,144.00,27.37,0.01,0.17
339500,36.75,63.75,69.50,77.75,144.00,27.38,0.01,0.17
340000,36.75,63.75,69.50,77.75,143.75,27.38,0.01,0.17
340500,36.75,63.75,69.50,77.75,143.75,27.32,0.01,0.18
341000,36.75,63.75,69.50,77.75,143.50,27.32,0.01,0.18
341500,36.75,63.75,69.50,77.75,143.25,28.03,0.01,0.20
342000,36.75,63.75,69.50,77.75,143.25,28.03,0.01,0.20
342500,36.75,63.75,69.50,77.75,143.25,26.94,0.01,0.18
343000,36.75,63.75,69.50,77.75,143.00,26.94,0.01,0.18
343500,36.75,63.75,69.50,77.75,143.00,27.51,0.01,0.19
344000,36.75,63.75,69.50,77.75,142.75,27.51,0.01,0.19
344500,36.75,63.50,69.50,77.75,142.75,27.20,0.01,0.19
345000,36.75,63.50,69.50,77.75,142.50,27.20,0.01,0.19
345500,36.75,63.50,69.50,77.75,142.50,26.91,0.01,0.19
346000,36.75,63.50,69.50,77.75,142.25,26.91,0.01,0.19
346500,36.75,63.50,69.50,77.75,142.25,27.08,0.01,0.16
347000,36.75,63.50,69.25,77.75,142.00,27.08,0.01,0.16
347500,36.75,63.50,69.50,77.75,142.00,27.52,0.01,0.22
348000,36.75,63.50,69.50,77.75,141.75,27.52,0.01,0.22
348500,36.75,63.50,69.25,77.75,141.75,27.61,0.01,0.19
349000,36.75,63.50,69.50,77.75,141.50,27.61,0.01,0.19
349500,36.75,63.50,69.50,77.50,141.50,27.22,0.01,0.18
350000,36.75,63.50,69.50,77.75,141.25,27.22,0.01,0.18
350500,36.75,63.50,69.25,77.75,141.25,27.59,0.01,0.18
351000,36.75,63.50,69.25,77.75,141.00,27.59,0.01,0.18
351500,36.75,63.50,69.50,77.75,141.00,26.73,0.01,0.20
352000,36.75,63.50,69.25,77.75,141.00,26.73,0.01,0.20
352500,36.75,63.50,69.25,77.50,140.75,27.48,0.01,0.21
353000,36.75,63.50,69.25,77.50,140.75,27.48,0.01,0.21
353500,36.75,63.50,69.25,77.75,140.50,27.52,0.01,0.22
354000,36.75,63.50,69.25,77.50,140.50,27.52,0.01,0.22
354500,36.75,63.50,69.25,77.50,140.25,26.35,0.01,0.20
355000,36.75,63.25,69.25,77.50,140.25,26.35,0.01,0.20
355500,36.75,63.25,69.25,77.50,140.25,28.00,0.01,0.20
356000,36.75,63.25,69.25,77.50,140.00,28.00,0.01,0.20
356500,36.75,63.25,69.25,77.50,140.00,27.50,0.01,0.20
357000,36.75,63.25,69.25,77.50,139.75,27.50,0.01,0.20
357500,36.75,63.25,69.25,77.50,139.75,27.81,0.01,0.19
358000,36.75,63.25,69.25,77.50,139.50,27.81,0.01,0.19
358500,36.75,63.25,69.25,77.50,139.50,27.39,0.01,0.18
359000,36.75,63.25,69.25,77.50,139.25,27.39,0.01,0.18
359500,36.75,63.25,69.25,77.50,139.25,27.65,0.01,0.24
360000,36.75,63.25,69.25,77.50,139.25,27.65,0.01,0.24
360500,36.75,63.25,69.25,77.50,139.00,27.88,0.01,0.19
361000,36.75,63.25,69.25,77.50,138.75,27.88,0.01,0.19
361500,36.75,63.25,69.00,77.50,138.75,28.32,0.01,0.19
362000,36.75,63.25,69.00,77.50,138.50,28.32,0.01,0.19
362500,37.00,63.25,69.00,77.50,138.50,27.59,0.01,0.19
363000,36.75,63.25,69.00,77.50,138.50,27.59,0.01,0.19
363500,36.75,63.25,69.00,77.50,138.25,27.11,0.01,0.17
364000,36.75,63.25,69.00,77.50,138.25,27.11,0.01,0.17
364500,36.75,63.25,69.00,77.50,138.25,27.33,0.01,0.19
365000,36.75,63.25,69.00,77.50,138.00,27.33,0.01,0.19
365500,36.75,63.25,69.00,77.50,138.00,27.38,0.01,0.19
366000,36.75,63.00,69.00,77.50,137.75,27.38,0.01,0.19
366500,36.75,63.25,69.00,77.50,137.75,27.28,0.01,0.20
367000,36.75,63.00,69.00,77.50,137.50,27.28,0.01,0.20
367500,36.75,63.00,69.00,77.50,137.50,28.23,0.01,0.25
368000,36.75,63.00,69.00,77.50,137.25,28.23,0.01,0.25
368500,36.75,63.00,69.00,77.50,137.25,27.59,0.01,0.20
369000,36.75,63.00,69.00,77.50,137.00,27.59,0.01,0.20
369500,36.75,63.00,69.00,77.50,137.00,27.00,0.01,0.21
370000,36.75,63.00,68.75,77.25,136.75,27.00,0.01,0.21
370500,36.75,63.00,69.00,77.25,136.75,26.83,0.01,0.23
371000,36.75,63.00,68.75,77.50,136.75,26.83,0.01,0.23
371500,36.75,63.00,68.75,77.50,136.50,27.47,0.01,0.20
372000,36.75,63.00,68.75,77.25,136.50,27.47,0.01,0.20
372500,36.75,63.00,68.75,77.25,136.25,26.69,0.01,0.19
373000,36.75,63.00,68.75,77.25,136.25,26.69,0.01,0.19
373500,36.75,63.00,68.75,77.25,136.25,27.89,0.01,0.17
374000,36.75,63.00,68.75,77.25,136.00,27.89,0.01,0.17
374500,36.75,63.00,68.75,77.25,136.00,27.67,0.01,0.18
375000,36.75,63.00,68.75,77.25,135.75,27.67,0.01,0.18
375500,36.75,63.00,68.75,77.25,135.75,27.45,0.01,0.20
376000,36.75,63.00,68.75,77.25,135.50,27.45,0.01,0.20
376500,36.75,63.00,68.75,77.25,135.50,27.90,0.01,0.19
377000,36.75,63.00,68.75,77.25,135.50,27.90,0.01,0.19
377500,36.75,62.75,68.75,77.25,135.25,28.42,0.01,0.21
378000,36.75,62.75,68.75,77.00,135.25,28.42,0.01,0.21
378500,37.00,62.75,68.75,77.25,135.00,27.64,0.01,0.18
379000,36.75,62.75,68.50,77.25,135.00,27.64,0.01,0.18
379500,36.75,62.75,68.75,77.25,135.00,27.46,0.01,0.21
380000,37.00,62.75,68.75,77.25,134.75,27.46,0.01,0.21
380500,36.75,62.75,68.75,77.25,134.50,27.10,0.01,0.19
381000,36.75,62.75,68.50,77.25,134.50,27.10,0.01,0.19
381500,36.75,62.75,68.50,77.25,134.50,26.98,0.01,0.21
382000,36.75,62.75,68.75,77.25,134.25,26.98,0.01,0.21
382500,37.00,62.75,68.50,77.25,134.25,27.43,0.01,0.18
383000,37.00,62.75,68.50,77.25,134.00,27.43,0.01,0.18
383500,37.00,62.75,68.75,77.00,134.00,27.26,0.01,0.20
384000,37.00,62.75,68.50,77.00,134.00,27.26,0.01,0.20
384500,37.00,62.75,68.50,77.00,133.75,28.47,0.01,0.20
385000,36.75,62.75,68.50,77.25,133.75,28.47,0.01,0.20
385500,37.00,62.75,68.50,77.00,133.50,27.44,0.01,0.22
386000,37.00,62.50,68.50,77.00,133.50,27.44,0.01,0.22
386500,37.00,62.75,68.50,77.25,133.50,28.35,0.01,0.21
387000,36.75,62.75,68.50,77.00,133.25,28.35,0.01,0.21
387500,36.75,62.50,68.50,77.00,133.25,27.74,0.01,0.19
388000,37.00,62.50,68.50,77.00,133.25,27.74,0.01,0.19
388500,37.00,62.50,68.50,77.00,133.00,28.37,0.01,0.21
389000,37.00,62.75,68.50,77.00,133.00,28.37,0.01,0.21
389500,37.00,62.50,68.25,77.00,133.00,27.12,0.01,0.21
390000,36.75,62.50,68.50,77.00,132.75,27.12,0.01,0.21
390500,37.00,62.50,68.50,77.00,132.50,27.10,0.01,0.20
391000,37.00,62.50,68.25,77.00,132.50,27.10,0.01,0.20
391500,37.00,62.50,68.25,77.00,132.50,27.59,0.01,0.22
392000,37.00,62.50,68.25,77.00,132.25,27.59,0.01,0.22
392500,37.00,62.50,68.25,77.00,132.25,27.48,0.01,0.19
393000,37.00,62.50,68.25,76.75,132.25,27.48,0.01,0.19
393500,37.00,62.50,68.25,77.00,132.00,28.29,0.01,0.18
394000,37.00,62.50,68.25,77.00,132.00,28.29,0.01,0.18
394500,37.00,62.50,68.25,77.00,131.75,27.21,0.01,0.18
395000,37.00,62.50,68.25,76.75,131.75,27.21,0.01,0.18
395500,37.00,62.50,68.25,77.00,131.50,28.40,0.01,0.21
396000,37.00,62.50,68.25,76.75,131.50,28.40,0.01,0.21
396500,37.00,62.50,68.25,76.75,131.25,27.42,0.01,0.17
397000,37.00,62.50,68.25,76.75,131.25,27.42,0.01,0.17
397500,37.00,62.50,68.25,76.75,131.25,26.88,0.01,0.19
