Time_ms,TC1_C,TC2_C,TC3_1,1.95
144000,21.00,22.75,22.50,22.75,23.00,358.46,0.01,2.32
144500,21.00,22.75,22.50,22.50,23.00,358.54,0.01,2.16
145000,21.00,22.75,22.50,22.75,22.75,358.54,0.01,2.16
145500,21.00,22.75,22.50,22.50,22.75,357.26,0.01,2.06
146000,21.00,22.50,22.50,22.50,22.75,357.26,0.01,2.06
146500,21.00,22.75,22.50,22.50,22.75,359.71,0.01,2.20
147000,21.00,22.50,22.50,22.50,22.75,359.71,0.01,2.20
147500,21.00,22.50,22.50,22.50,22.75,357.48,0.01,2.19
148000,21.00,22.75,22.50,22.50,22.75,357.48,0.01,2.19
148500,21.00,22.75,22.50,22.50,22.75,357.36,0.01,2.23
149000,20.75,22.75,22.50,22.50,22.75,357.36,0.01,2.23
149500,21.00,22.75,22.50,22.50,22.75,359.21,0.01,2.16
150000,21.00,22.50,22.50,22.50,22.75,359.21,0.01,2.16
150500,20.75,22.50,22.50,22.50,22.50,358.57,0.01,1.94
151000,20.75,22.50,22.50,22.75,23.25,358.57,0.01,1.94
151500,20.75,22.50,22.50,22.50,22.75,357.78,0.01,1.98
152000,20.75,22.50,22.50,22.25,22.75,357.78,0.01,1.98
152500,21.00,22.50,22.50,21.75,23.50,357.21,0.01,2.49
153000,21.00,22.50,22.50,22.50,25.50,357.21,0.01,2.49
153500,21.00,22.75,22.75,22.50,27.50,357.40,0.01,1.98
154000,21.25,23.25,23.00,22.75,31.50,357.40,0.01,1.98
154500,21.75,23.50,23.00,23.50,32.25,358.00,0.01,2.50
155000,22.00,23.50,23.50,24.25,35.25,358.00,0.01,2.50
155500,22.50,23.75,24.00,25.00,37.50,358.16,0.01,1.98
156000,22.75,24.25,24.50,26.50,40.25,358.16,0.01,1.98
156500,23.25,25.00,25.25,27.25,43.00,357.16,0.01,2.42
157000,23.50,25.50,26.00,28.75,46.25,357.16,0.01,2.42
157500,24.25,26.00,26.75,30.00,48.50,357.99,0.01,1.89
158000,25.00,26.75,27.75,31.25,51.25,357.99,0.01,1.89
158500,25.50,27.50,28.75,32.75,56.75,357.53,0.01,2.31
159000,26.25,28.25,30.00,34.25,61.75,357.53,0.01,2.31
159500,27.25,29.50,31.00,36.00,64.75,358.53,0.01,2.24
160000,28.00,30.50,32.25,38.00,68.25,358.53,0.01,2.24
160500,28.75,31.75,33.50,39.75,72.00,358.00,0.01,2.07
161000,29.75,32.50,35.00,41.25,75.00,358.00,0.01,2.07
161500,30.50,33.75,36.50,43.50,77.50,357.51,0.01,1.98
162000,31.25,35.00,37.50,45.50,79.00,357.51,0.01,1.98
162500,32.00,36.00,38.75,47.00,81.00,356.79,0.01,2.27
163000,32.50,37.00,40.00,49.25,80.75,356.79,0.01,2.27
163500,33.25,38.00,41.00,50.75,81.00,357.11,0.01,1.88
164000,33.75,39.00,41.75,52.75,82.75,357.11,0.01,1.88
164500,34.50,40.00,42.50,53.75,85.75,356.77,0.01,2.42
165000,35.00,41.00,43.50,55.25,86.75,356.77,0.01,2.42
165500,35.75,42.00,44.50,56.75,88.50,358.10,0.01,2.11
166000,36.25,43.00,45.50,58.00,91.25,358.10,0.01,2.11
166500,37.25,44.25,46.50,60.25,95.75,358.07,0.01,1.79
167000,38.00,45.25,47.75,61.75,98.25,358.07,0.01,1.79
167500,39.00,46.75,48.50,64.00,100.25,358.10,0.01,2.23
168000,39.75,48.00,50.00,66.00,104.25,358.10,0.01,2.23
168500,40.75,49.75,51.50,68.00,107.75,357.96,0.01,2.27
169000,42.00,50.75,52.75,70.50,110.00,357.96,0.01,2.27
169500,42.75,52.50,54.00,73.00,112.50,358.25,0.01,2.15
170000,43.50,54.00,55.50,75.00,114.00,358.25,0.01,2.15
170500,44.50,55.25,56.75,77.50,115.00,357.57,0.01,2.27
171000,45.00,56.50,57.75,79.75,115.25,357.57,0.01,2.27
171500,45.50,57.75,59.00,81.25,115.25,356.99,0.01,2.02
172000,46.00,58.75,60.00,83.00,114.75,356.99,0.01,2.02
172500,46.75,59.75,61.00,84.25,113.75,356.72,0.01,2.06
173000,47.00,60.50,62.00,85.50,112.75,356.72,0.01,2.06
173500,47.25,61.50,62.75,86.00,111.25,357.54,0.01,1.98
174000,47.50,62.00,63.25,86.75,109.75,357.54,0.01,1.98
174500,47.75,62.75,64.00,87.00,108.25,357.15,0.01,2.06
175000,47.75,63.25,64.25,87.25,106.25,357.15,0.01,2.06
175500,47.75,63.75,64.50,87.00,104.50,356.81,0.01,1.93
176000,48.00,64.00,64.75,86.75,102.50,356.81,0.01,1.93
176500,47.75,64.50,64.75,86.50,100.75,357.98,0.01,2.11
177000,47.75,64.75,64.75,86.25,99.00,357.98,0.01,2.11
177500,47.75,64.75,64.75,85.50,97.00,357.99,0.01,1.89
178000,47.50,65.00,64.50,85.00,95.00,357.99,0.01,1.89
178500,47.25,65.25,64.50,84.25,93.25,358.54,0.01,2.11
179000,47.00,65.25,64.25,83.50,91.50,358.54,0.01,2.11
179500,47.00,65.25,64.00,82.75,89.75,357.68,0.01,2.35
