loss,insulation_to_air_overall_heat_transfer_coefficient_to_environment,pipe_endcaps_to_air_thermal_conductance,heater_weight_1,heater_weight_2
37916.99997394352,1.8118335740047578,4.872482956551303,0.09458591914493295,0.3979996341674703
37916.99997394352,1.8118335740047578,4.872482956551303,0.09458591914493295,0.3979996341674703
37916.99997394352,1.8118335740047578,4.872482956551303,0.09458591914493295,0.3979996341674703
37916.99997394352,1.8118335740047578,4.872482956551303,0.09458591914493295,0.3979996341674703
37052.066045999985,1.1754588614696533,11.709230552673265,0.15231370451626003,0.28853125475659536
37052.066045999985,1.1754588614696533,11.709230552673265,0.15231370451626003,0.28853125475659536
35774.750177720365,1.036706402711291,19.75291378497995,0.5407686871029077,0.5956252365263647
35774.750177720365,1.036706402711291,19.75291378497995,0.5407686871029077,0.5956252365263647
35774.750177720365,1.036706402711291,19.75291378497995,0.5407686871029077,0.5956252365263647
33562.76883978753,0.03633687408864144,70.8724327110327,0.6062869744554795,0.4859716093671992
33562.76883978753,0.03633687408864144,70.8724327110327,0.6062869744554795,0.4859716093671992
29023.160646790016,0.2951011627688559,69.19634098653579,0.1271119979414392,0.8051496690615313
29023.160646790016,0.2951011627688559,69.19634098653579,0.1271119979414392,0.8051496690615313
29023.160646790016,0.2951011627688559,69.19634098653579,0.1271119979414392,0.8051496690615313
29023.160646790016,0.2951011627688559,69.19634098653579,0.1271119979414392,0.8051496690615313
29023.160646790016,0.2951011627688559,69.19634098653579,0.1271119979414392,0.8051496690615313
29023.160646790016,0.2951011627688559,69.19634098653579,0.1271119979414392,0.8051496690615313
29023.160646790016,0.2951011627688559,69.19634098653579,0.1271119979414392,0.8051496690615313
29023.160646790016,0.2951011627688559,69.19634098653579,0.1271119979414392,0.8051496690615313
29023.160646790016,0.2951011627688559,69.19634098653579,0.1271119979414392,0.8051496690615313
29023.160646790016,0.2951011627688559,69.19634098653579,0.1271119979414392,0.8051496690615313
29023.160646790016,0.2951011627688559,69.19634098653579,0.1271119979414392,0.8051496690615313
29023.160646790016,0.2951011627688559,69.19634098653579,0.1271119979414392,0.8051496690615313
39021.067121432534,3.5469686586977676,31.94214524872448,0.27356137009751624,0.7898414433539047
35965.86675838397,1.1823117881155218,64.1926193481139,0.5016874343708522,0.3589342194199227
35965.86675838397,1.1823117881155218,64.1926193481139,0.5016874343708522,0.3589342194199227
35965.86675838397,1.1823117881155218,64.1926193481139,0.5016874343708522,0.3589342194199227
35965.86675838397,1.1823117881155218,64.1926193481139,0.5016874343708522,0.3589342194199227
33974.626150664335,1.941114612988479,35.00118830748762,0.14214030407091327,0.6283634205591013
33974.626150664335,1.941114612988479,35.00118830748762,0.14214030407091327,0.6283634205591013
33974.626150664335,1.941114612988479,35.00118830748762,0.14214030407091327,0.6283634205591013
33974.626150664335,1.941114612988479,35.00118830748762,0.14214030407091327,0.6283634205591013
30899.66320327993,0.6294914730409542,44.51517177458566,0.31703850040526943,0.3672970402289712
30899.66320327993,0.6294914730409542,44.51517177458566,0.31703850040526943,0.3672970402289712
30899.66320327993,0.6294914730409542,44.51517177458566,0.31703850040526943,0.3672970402289712
30899.66320327993,0.6294914730409542,44.51517177458566,0.31703850040526943,0.3672970402289712
48909.010054211714,7.246347693353895,5.570364575667806,0.6838886559651082,0.5872040451266997
48909.010054211714,7.246347693353895,5.570364575667806,0.6838886559651082,0.5872040451266997
44145.83926396586,5.990015916443027,81.08078207804283,0.5188607646864842,0.39708496641268803
40686.67304470699,4.057876381995662,40.74362465169014,0.0037902012248572977,0.6699514940147221
39459.33526049638,5.456932859102694,30.028006227453666,0.19656371169976602,0.7896000885236797
39459.33526049638,5.456932859102694,30.028006227453666,0.19656371169976602,0.7896000885236797
39459.33526049638,5.456932859102694,30.028006227453666,0.19656371169976602,0.7896000885236797
39459.33526049638,5.456932859102694,30.028006227453666,0.19656371169976602,0.7896000885236797
39459.33526049638,5.456932859102694,30.028006227453666,0.19656371169976602,0.7896000885236797
39459.33526049638,5.456932859102694,30.028006227453666,0.19656371169976602,0.7896000885236797
35809.70466509015,0.6885923862864389,62.978731006314895,0.2619204974722428,0.9420065677461332
35809.70466509015,0.6885923862864389,62.978731006314895,0.2619204974722428,0.9420065677461332
35809.70466509015,0.6885923862864389,62.978731006314895,0.2619204974722428,0.9420065677461332
35809.70466509015,0.6885923862864389,62.978731006314895,0.2619204974722428,0.9420065677461332
35809.70466509015,0.6885923862864389,62.978731006314895,0.2619204974722428,0.9420065677461332
35809.70466509015,0.6885923862864389,62.978731006314895,0.2619204974722428,0.9420065677461332
35809.70466509015,0.6885923862864389,62.978731006314895,0.2619204974722428,0.9420065677461332
35809.70466509015,0.6885923862864389,62.978731006314895,0.2619204974722428,0.9420065677461332
35809.70466509015,0.6885923862864389,62.978731006314895,0.2619204974722428,0.9420065677461332
35809.70466509015,0.6885923862864389,62.978731006314895,0.2619204974722428,0.9420065677461332
35325.03581758848,2.899660540673083,0.5922574293284484,0.018469972356365917,0.6846868846146634
35325.03581758848,2.899660540673083,0.5922574293284484,0.018469972356365917,0.6846868846146634
35325.03581758848,2.899660540673083,0.5922574293284484,0.018469972356365917,0.6846868846146634
35325.03581758848,2.899660540673083,0.5922574293284484,0.018469972356365917,0.6846868846146634
35325.03581758848,2.899660540673083,0.5922574293284484,0.018469972356365917,0.6846868846146634
35078.49329407674,1.2942051554944496,78.17726172573904,0.10392675495867983,0.8855321965786659
35078.49329407674,1.2942051554944496,78.17726172573904,0.10392675495867983,0.8855321965786659
35078.49329407674,1.2942051554944496,78.17726172573904,0.10392675495867983,0.8855321965786659
35078.49329407674,1.2942051554944496,78.17726172573904,0.10392675495867983,0.8855321965786659
35078.49329407674,1.2942051554944496,78.17726172573904,0.10392675495867983,0.8855321965786659
