Time_ms,TC1_C,TC2_C,TC3_C,TC4_C,TC5_C,V_RMS,I_RMS,Wattage
198500,79.00,148.50,133.50,392.25,344.50,62.92,0.70,44.10
199000,78.75,148.75,133.50,391.75,344.75,62.92,0.70,44.10
199500,78.75,148.50,133.25,391.75,344.75,62.63,0.68,42.72
200000,78.75,148.25,133.00,391.25,344.75,62.63,0.68,42.72
200500,78.75,148.50,133.00,390.75,345.00,61.59,0.67,41.06
201000,78.50,148.00,133.00,390.50,345.00,61.59,0.67,41.06
201500,78.50,148.25,133.00,390.00,345.00,63.09,0.70,44.28
202000,78.50,147.75,132.75,389.75,345.00,63.09,0.70,44.28
202500,78.25,147.75,132.75,389.25,345.25,60.98,0.71,43.06
203000,78.25,147.75,132.50,389.00,345.25,60.98,0.71,43.06
203500,78.25,147.50,132.50,388.50,345.25,63.84,0.68,43.34
204000,78.00,147.75,132.50,388.25,345.25,63.84,0.68,43.34
204500,78.00,147.00,132.50,387.50,345.50,60.18,0.67,40.49
205000,78.00,147.50,132.25,387.50,345.50,60.18,0.67,40.49
205500,78.00,147.25,132.00,386.75,345.25,62.91,0.69,43.52
206000,77.75,147.25,132.00,386.50,345.25,62.91,0.69,43.52
206500,77.75,147.25,132.00,386.00,345.50,67.33,0.70,46.86
207000,77.75,146.75,132.00,385.50,345.50,67.33,0.70,46.86
207500,77.50,147.00,132.00,385.25,345.50,63.10,0.66,41.64
208000,77.50,146.50,131.75,384.75,345.75,63.10,0.66,41.64
208500,77.50,146.75,131.75,384.25,345.75,62.54,0.67,41.60
209000,77.25,146.50,131.50,384.00,345.75,62.54,0.67,41.60
209500,77.25,146.25,131.50,383.25,345.75,61.99,0.70,43.66
210000,77.25,146.75,131.50,383.00,346.00,61.99,0.70,43.66
210500,77.25,146.25,131.50,382.50,345.75,64.27,0.68,43.83
211000,77.00,146.50,131.25,382.00,346.00,64.27,0.68,43.83
211500,77.00,146.00,131.25,381.50,345.75,68.35,0.47,32.37
212000,77.00,146.25,131.00,381.00,346.00,68.35,0.47,32.37
212500,77.00,146.00,131.25,380.50,346.00,65.43,0.68,44.62
213000,76.75,145.75,131.25,380.00,346.00,65.43,0.68,44.62
213500,76.75,146.25,131.25,379.50,346.00,62.03,0.68,42.05
214000,76.75,145.50,131.00,379.00,346.00,62.03,0.68,42.05
214500,76.75,146.00,130.75,378.50,346.25,62.04,0.65,40.10
215000,76.75,145.50,131.00,377.75,346.25,62.04,0.65,40.10
215500,76.50,145.50,130.75,377.50,346.25,62.72,0.98,61.52
216000,76.50,145.50,130.75,377.00,346.50,62.72,0.98,61.52
216500,76.50,145.25,130.50,376.25,346.25,65.68,1.18,77.69
217000,76.25,145.25,130.50,375.75,346.50,65.68,1.18,77.69
217500,76.25,145.00,130.50,375.25,346.50,62.03,1.14,70.85
218000,76.25,145.25,130.50,374.75,346.50,62.03,1.14,70.85
218500,76.25,144.75,130.25,374.00,346.50,67.25,1.17,78.40
219000,76.25,145.00,130.25,373.50,346.75,67.25,1.17,78.40
219500,76.00,144.50,130.25,373.00,346.75,67.34,1.17,78.85
220000,76.00,145.00,130.25,372.25,346.50,67.34,1.17,78.85
220500,76.00,144.25,130.00,371.75,346.75,68.41,1.11,75.61
221000,76.00,144.75,130.00,371.25,346.75,68.41,1.11,75.61
221500,75.75,144.25,129.75,370.50,346.75,63.22,1.14,71.87
222000,75.75,144.50,130.00,369.75,347.00,63.22,1.14,71.87
222500,75.75,144.00,129.75,369.00,346.75,63.65,1.13,72.23
223000,75.75,144.50,129.75,368.50,347.00,63.65,1.13,72.23
223500,75.50,143.75,129.75,367.75,347.00,62.45,1.13,70.38
224000,75.50,144.25,129.75,367.00,347.00,62.45,1.13,70.38
224500,75.50,143.75,129.75,366.25,347.00,61.19,1.19,72.60
225000,75.50,144.00,129.50,365.50,347.00,61.19,1.19,72.60
225500,75.50,143.75,129.75,364.75,347.00,60.84,1.10,67.12
226000,75.25,143.75,129.75,363.75,347.00,60.84,1.10,67.12
226500,75.25,143.50,129.25,363.00,347.00,68.54,1.14,77.93
227000,75.25,143.50,129.25,362.25,347.00,68.54,1.14,77.93
227500,75.25,143.50,129.50,361.00,347.00,65.39,1.11,72.69
228000,75.00,143.25,129.25,360.25,347.00,65.39,1.11,72.69
228500,75.00,143.50,129.00,359.25,347.00,60.65,1.16,70.07
229000,75.00,143.00,129.25,358.25,347.25,60.65,1.16,70.07
229500,75.00,143.50,129.00,357.00,347.00,68.47,1.11,76.01
230000,74.75,143.00,129.00,356.00,347.25,68.47,1.11,76.01
230500,74.75,143.25,129.00,354.75,347.25,59.14,1.14,67.40
231000,74.75,142.75,129.00,353.25,347.00,59.14,1.14,67.40
231500,74.75,143.00,129.00,352.00,347.25,66.86,1.18,78.60
232000,74.75,142.75,129.00,350.75,347.00,66.86,1.18,78.60
232500,74.75,142.75,129.00,349.25,347.25,61.68,1.10,67.97
233000,74.75,142.75,128.75,347.75,347.25,61.68,1.10,67.97
233500,74.50,142.50,128.75,346.25,347.25,63.69,1.11,70.66
234000,74.50,142.75,128.75,344.75,347.25,63.69,1.11,70.66
234500,74.50,142.25,128.75,343.00,347.25,62.69,1.10,69.25
235000,74.50,142.75,128.75,341.50,347.25,62.69,1.10,69.25
235500,74.50,142.25,128.75,340.25,347.25,62.38,1.12,69.81
236000,74.25,142.50,128.75,338.50,347.25,62.38,1.12,69.81
236500,74.25,142.25,128.50,337.00,347.25,62.28,1.11,69.16
237000,74.25,142.00,128.50,335.50,347.25,62.28,1.11,69.16
237500,74.25,142.25,128.50,334.00,347.25,66.67,1.15,76.78
238000,74.25,141.75,128.50,332.25,347.25,66.67,1.15,76.78
238500,74.00,142.25,128.50,330.50,347.25,64.06,1.13,72.47
239000,74.00,141.75,128.50,329.25,347.25,64.06,1.13,72.47
239500,74.00,142.00,128.25,327.75,347.25,61.75,1.17,71.99
240000,74.00,141.75,128.25,326.25,347.25,61.75,1.17,71.99
240500,74.00,141.50,128.25,324.50,347.25,62.98,1.13,71.33
241000,74.00,141.75,128.00,323.25,347.25,62.98,1.13,71.33
241500,74.00,141.25,128.25,321.50,347.25,60.12,1.18,70.72
242000,74.00,141.75,128.25,320.00,347.25,60.12,1.18,70.72
242500,73.75,141.25,128.00,318.50,347.25,61.37,1.13,69.31
243000,73.75,141.25,128.00,316.75,347.25,61.37,1.13,69.31
243500,73.75,141.25,128.00,315.25,347.25,66.68,1.16,77.30
244000,73.75,141.00,127.75,313.50,347.25,66.68,1.16,77.30
244500,73.75,141.25,128.00,312.00,347.00,63.20,1.13,71.33
245000,73.50,140.75,128.00,310.00,347.00,63.20,1.13,71.33
245500,73.50,141.00,127.75,308.25,347.00,61.09,1.14,69.73
246000,73.50,140.75,128.00,306.75,347.00,61.09,1.14,69.73
246500,73.50,140.75,127.75,305.00,347.00,63.79,1.13,72.00
247000,73.50,141.00,127.75,303.00,347.00,63.79,1.13,72.00
247500,73.50,140.50,127.75,301.25,347.00,60.12,1.15,68.90
248000,73.25,140.75,127.50,299.75,347.00,60.12,1.15,68.90
248500,73.25,140.50,127.50,298.00,347.00,64.22,1.12,71.62
249000,73.25,140.50,127.75,296.25,347.00,64.22,1.12,71.62
249500,73.25,140.75,127.50,294.75,347.00,63.00,1.17,73.91
250000,73.25,140.25,127.50,293.00,347.00,63.00,1.17,73.91
250500,73.25,140.50,127.75,291.25,347.00,63.80,1.13,72.18
251000,73.00,140.25,127.50,289.50,347.00,63.80,1.13,72.18
251500,73.00,140.25,127.50,288.00,347.00,66.72,1.16,77.35
252000,73.00,140.25,127.50,286.00,347.00,66.72,1.16,77.35
252500,73.00,140.00,127.50,284.00,346.75,65.83,1.13,74.22
253000,73.00,140.50,127.50,282.00,347.00,65.83,1.13,74.22
253500,73.00,139.75,127.50,280.25,346.75,62.86,1.16,72.82
254000,73.00,140.25,127.50,278.25,346.75,62.86,1.16,72.82
254500,73.00,139.75,127.25,276.25,347.00,86.88,1.77,154.09
255000,72.75,139.75,127.50,274.25,347.00,86.88,1.77,154.09
255500,72.75,140.00,127.25,272.25,347.00,102.46,2.00,204.90
256000,73.00,140.25,127.50,270.00,347.50,102.46,2.00,204.90
256500,73.00,140.00,127.25,267.75,348.00,107.25,2.10,225.50
257000,73.00,140.00,127.75,266.00,349.25,107.25,2.10,225.50
257500,73.00,140.50,127.75,264.25,350.00,109.83,2.20,241.72
258000,73.25,140.50,128.25,262.50,351.50,109.83,2.20,241.72
258500,73.50,141.25,128.50,260.75,353.00,109.47,2.19,240.24
259000,73.75,141.50,128.75,259.25,354.75,109.47,2.19,240.24
259500,74.00,142.25,129.50,257.50,356.50,113.05,2.22,250.84
260000,74.50,142.75,130.25,256.00,358.25,113.05,2.22,250.84
260500,75.00,143.50,130.75,254.50,360.50,110.35,2.18,240.35
261000,75.50,144.50,131.50,253.25,362.00,110.35,2.18,240.35
261500,76.00,144.75,132.50,252.00,364.25,108.19,2.22,239.90
262000,76.50,146.25,133.50,250.75,366.25,108.19,2.22,239.90
262500,77.00,146.75,134.50,249.75,368.25,110.25,2.18,239.84
263000,77.75,147.75,135.50,248.50,369.75,110.25,2.18,239.84
263500,78.50,149.00,136.50,247.25,371.75,108.25,2.20,238.57
264000,79.25,149.75,137.75,246.25,373.75,108.25,2.20,238.57
264500,79.75,151.25,139.00,245.25,375.25,108.81,2.20,239.09
265000,80.50,151.75,139.75,244.25,376.75,108.81,2.20,239.09
265500,81.25,153.25,141.00,243.00,378.25,110.32,2.16,238.54
266000,82.00,154.00,142.25,242.00,380.00,110.32,2.16,238.54
266500,83.00,155.25,143.00,241.00,381.25,110.57,2.04,226.05
267000,83.50,156.25,144.25,240.25,382.75,110.57,2.04,226.05
267500,84.50,157.50,145.50,239.50,384.00,111.27,2.09,232.92
268000,85.25,158.75,146.50,239.00,385.50,111.27,2.09,232.92
268500,86.00,159.75,147.50,238.00,386.50,109.52,2.07,226.72
269000,86.75,161.00,148.50,237.50,387.75,109.52,2.07,226.72
269500,87.50,162.00,149.75,236.75,388.75,108.65,2.07,224.93
270000,88.25,163.25,150.75,236.25,390.00,108.65,2.07,224.93
270500,89.00,164.25,151.75,235.50,391.00,110.76,2.07,228.86
271000,89.75,165.25,152.75,235.25,392.00,110.76,2.07,228.86
271500,90.50,166.50,153.75,235.00,393.00,109.09,2.01,219.39
272000,91.25,167.50,154.75,234.75,393.75,109.09,2.01,219.39
272500,92.00,168.75,155.75,234.50,394.75,112.17,2.01,225.34
273000,92.75,169.50,156.50,234.50,396.00,112.17,2.01,225.34
273500,93.50,171.00,157.50,234.50,397.00,108.55,1.99,215.93
274000,94.25,171.75,158.25,234.50,398.25,108.55,1.99,215.93
274500,95.00,173.00,159.25,234.50,399.00,110.35,1.99,219.78
275000,95.50,173.75,160.00,234.75,399.25,110.35,1.99,219.78
275500,96.25,175.00,160.75,234.50,399.75,110.07,1.98,217.98
276000,97.00,176.00,161.75,234.75,400.25,110.07,1.98,217.98
276500,97.50,177.00,162.50,234.75,401.25,109.93,2.01,221.07
277000,98.25,178.00,163.25,235.00,401.75,109.93,2.01,221.07
277500,98.75,178.75,163.75,234.75,402.25,111.57,1.59,177.35
278000,99.50,180.00,164.50,235.00,403.00,111.57,1.59,177.35
278500,100.00,181.00,165.25,235.00,403.50,109.11,1.46,158.97
279000,100.75,182.00,166.00,235.25,404.25,109.11,1.46,158.97
279500,101.25,182.75,166.50,235.25,404.75,113.13,1.37,154.89
280000,101.75,184.00,167.25,235.50,405.25,113.13,1.37,154.89
280500,102.50,185.00,168.00,235.50,406.00,111.40,1.38,153.95
281000,103.00,185.75,168.50,235.50,406.50,111.40,1.38,153.95
281500,103.50,186.75,169.00,235.50,407.00,110.89,1.37,151.56
282000,104.25,187.75,169.50,235.50,407.50,110.89,1.37,151.56
282500,104.75,188.50,170.25,235.75,408.00,108.48,1.37,148.15
283000,105.25,189.25,170.75,235.75,408.50,108.48,1.37,148.15
283500,105.75,190.25,171.25,235.75,409.00,112.34,1.37,153.87
284000,106.25,191.25,171.75,236.00,409.25,112.34,1.37,153.87
284500,106.75,192.00,172.25,236.25,409.75,110.12,1.36,150.28
285000,107.25,192.75,172.75,236.25,410.25,110.12,1.36,150.28
285500,107.75,193.50,173.25,236.50,410.75,111.72,1.38,154.44
286000,108.25,194.50,173.75,236.50,411.25,111.72,1.38,154.44
286500,108.50,195.50,174.00,236.75,411.50,111.13,1.38,153.20
287000,109.25,196.00,174.75,237.00,412.00,111.13,1.38,153.20
287500,109.75,197.00,175.00,237.25,412.50,109.05,1.32,144.15
288000,110.00,197.75,175.50,237.50,413.00,109.05,1.32,144.15
288500,110.50,198.25,175.75,237.75,413.25,111.57,1.29,144.14
289000,111.00,199.00,176.25,238.25,413.75,111.57,1.29,144.14
289500,111.50,200.00,176.75,238.50,414.25,111.08,1.20,133.28
290000,111.75,200.50,177.25,239.00,414.25,111.08,1.20,133.28
290500,112.25,201.25,177.50,239.50,414.75,111.72,1.09,121.89
291000,112.75,202.00,178.00,239.75,415.00,111.72,1.09,121.89
291500,113.00,202.75,178.25,240.00,415.50,111.63,1.10,123.09
292000,113.50,203.25,178.75,240.50,415.75,111.63,1.10,123.09
292500,114.00,204.00,179.00,240.75,416.00,109.35,1.15,125.94
293000,114.25,204.75,179.50,241.00,416.50,109.35,1.15,125.94
293500,114.75,205.25,179.75,241.25,416.75,111.14,1.14,127.07
294000,115.00,206.00,180.00,241.50,417.25,111.14,1.14,127.07
294500,115.50,206.50,180.25,242.00,417.25,109.09,1.12,121.79
295000,116.00,207.25,180.75,242.25,417.75,109.09,1.12,121.79
295500,116.25,207.75,181.00,242.75,418.25,109.23,1.13,123.20
296000,116.50,208.50,181.25,243.25,418.50,109.23,1.13,123.20
296500,117.00,209.00,181.75,243.50,418.75,112.06,1.12,124.96
297000,117.25,209.50,182.00,244.00,419.00,112.06,1.12,124.96
297500,117.75,210.25,182.25,244.00,419.25,108.74,1.05,114.62
298000,118.00,210.75,182.50,244.25,419.50,108.74,1.05,114.62
298500,118.50,211.25,182.75,244.50,419.75,109.75,0.99,108.83
