Time_ms,TC1_C,TC2_C,TC3_C,TC4_C,TC5_C,V_RMS,I_RMS,Wattage
198000,103.50,203.25,157.25,229.00,258.25,94.93,2.52,238.86
198500,103.50,203.25,157.25,228.50,258.75,90.75,2.53,229.76
199000,103.75,203.25,157.25,228.00,259.00,90.75,2.53,229.76
199500,103.75,203.25,157.25,227.75,259.50,87.81,2.52,220.93
200000,103.75,203.25,157.25,227.25,259.75,87.81,2.52,220.93
200500,103.75,203.25,157.25,226.75,260.25,92.19,2.53,233.63
201000,103.75,203.25,157.25,226.25,260.50,92.19,2.53,233.63
201500,103.75,203.25,157.25,225.75,260.75,89.13,2.58,230.10
202000,103.75,203.50,157.25,225.50,261.25,89.13,2.58,230.10
202500,103.75,203.50,157.25,225.00,261.50,91.07,2.55,232.36
203000,103.75,203.25,157.25,224.50,261.75,91.07,2.55,232.36
203500,104.00,203.25,157.25,224.25,262.25,90.31,2.48,224.33
204000,104.00,203.50,157.25,223.75,262.25,90.31,2.48,224.33
204500,104.00,203.50,157.25,223.50,263.00,89.77,2.49,223.90
205000,104.00,203.25,157.25,223.00,263.50,89.77,2.49,223.90
205500,104.00,203.25,157.25,222.50,263.75,95.82,2.54,242.90
206000,104.00,203.25,157.25,222.00,264.25,95.82,2.54,242.90
206500,104.00,203.50,157.25,221.00,264.75,89.73,2.51,224.79
207000,104.25,203.50,157.25,220.00,265.00,89.73,2.51,224.79
207500,104.25,203.25,157.25,219.25,265.50,86.25,2.56,220.45
208000,104.00,203.50,157.25,218.75,265.75,86.25,2.56,220.45
208500,104.00,203.50,157.25,217.75,266.00,92.94,2.55,236.69
209000,104.00,203.50,157.25,217.25,266.25,92.94,2.55,236.69
209500,104.25,203.50,157.50,216.75,266.75,94.14,2.57,241.81
210000,104.25,203.50,157.25,216.25,267.00,94.14,2.57,241.81
210500,104.25,203.50,157.25,215.50,267.50,96.95,2.57,249.47
211000,104.25,203.50,157.25,215.00,267.75,96.95,2.57,249.47
211500,104.00,203.50,157.50,214.50,268.00,90.76,2.52,228.90
212000,104.25,203.50,157.25,213.75,268.50,90.76,2.52,228.90
212500,104.25,203.50,157.50,213.25,268.75,92.73,2.54,235.50
213000,104.25,203.50,157.50,212.50,269.00,92.73,2.54,235.50
213500,104.25,203.50,157.50,211.75,269.50,91.04,2.52,229.36
214000,104.25,203.50,157.50,211.00,269.75,91.04,2.52,229.36
214500,104.25,203.50,157.50,210.75,269.75,89.31,2.55,228.13
215000,104.25,203.50,157.50,210.25,270.00,89.31,2.55,228.13
215500,104.25,203.50,157.50,209.50,271.00,89.00,2.55,227.15
216000,104.25,203.50,157.50,209.00,271.75,89.00,2.55,227.15
216500,104.25,203.75,157.50,208.50,272.25,88.92,2.52,224.27
217000,104.25,203.75,157.75,208.00,272.50,88.92,2.52,224.27
217500,104.50,203.75,157.50,207.25,272.75,92.02,2.60,239.19
218000,104.50,203.75,157.50,206.75,273.25,92.02,2.60,239.19
218500,104.50,203.75,157.75,206.25,273.50,89.87,2.53,227.10
219000,104.50,203.75,157.75,206.00,273.75,89.87,2.53,227.10
219500,104.50,203.75,157.75,205.50,274.25,93.18,2.56,238.92
220000,104.50,203.75,157.75,205.25,274.50,93.18,2.56,238.92
220500,104.50,203.75,157.75,204.75,274.75,90.29,2.55,230.49
221000,104.50,203.75,157.75,204.50,275.00,90.29,2.55,230.49
221500,104.50,203.75,157.75,204.25,275.25,89.46,2.53,226.78
222000,104.50,203.75,157.75,204.00,275.50,89.46,2.53,226.78
222500,104.50,204.00,157.75,203.75,276.00,92.02,2.53,233.15
223000,104.75,203.75,157.75,203.50,276.25,92.02,2.53,233.15
223500,104.50,204.00,157.75,203.25,276.50,95.01,2.51,238.26
224000,104.75,204.00,157.75,203.00,277.00,95.01,2.51,238.26
224500,104.75,204.00,157.75,202.75,277.25,91.29,2.50,228.26
225000,104.75,204.00,157.75,202.50,277.50,91.29,2.50,228.26
225500,104.75,204.00,157.75,202.25,278.00,92.41,2.55,235.97
226000,104.75,204.00,157.75,202.00,278.25,92.41,2.55,235.97
226500,104.75,204.00,158.00,201.75,278.75,92.94,2.48,230.81
227000,104.75,204.00,157.75,201.50,279.00,92.94,2.48,230.81
227500,104.75,204.00,158.00,201.25,279.50,91.88,2.50,229.54
228000,104.75,204.00,158.00,201.25,279.75,91.88,2.50,229.54
228500,105.00,204.00,158.00,201.00,280.00,95.20,2.55,242.60
229000,104.75,204.00,158.00,200.75,280.25,95.20,2.55,242.60
229500,105.00,204.00,158.00,200.50,280.50,92.20,2.51,231.78
230000,105.00,204.25,158.00,200.25,280.75,92.20,2.51,231.78
230500,105.00,204.25,158.00,200.25,281.00,89.60,2.56,229.23
231000,105.00,204.25,158.00,200.00,281.25,89.60,2.56,229.23
231500,105.00,204.00,158.00,199.75,281.50,92.43,2.56,236.19
232000,105.00,204.25,158.00,199.75,281.75,92.43,2.56,236.19
232500,105.00,204.25,158.25,199.50,281.75,89.36,2.54,226.93
233000,105.00,204.25,158.25,199.50,282.00,89.36,2.54,226.93
233500,105.00,204.25,158.25,199.50,282.50,95.89,2.58,247.02
234000,105.25,204.25,158.25,199.25,282.50,95.89,2.58,247.02
234500,105.00,204.25,158.25,199.25,283.00,91.14,2.53,230.77
235000,105.25,204.50,158.25,199.25,283.50,91.14,2.53,230.77
235500,105.00,204.25,158.25,199.00,283.50,89.80,2.53,227.40
236000,105.00,204.50,158.25,199.00,283.75,89.80,2.53,227.40
236500,105.00,204.50,158.25,199.00,284.00,92.83,2.55,236.98
237000,105.25,204.50,158.25,198.75,284.25,92.83,2.55,236.98
237500,105.25,204.50,158.25,198.75,284.50,92.16,2.56,235.56
238000,105.25,204.50,158.25,198.75,284.75,92.16,2.56,235.56
238500,105.25,204.50,158.25,198.75,284.75,87.74,2.54,222.79
239000,105.25,204.50,158.50,198.75,285.25,87.74,2.54,222.79
239500,105.25,204.50,158.50,198.50,285.50,94.48,2.50,236.26
240000,105.25,204.50,158.50,198.50,285.75,94.48,2.50,236.26
240500,105.25,204.50,158.50,198.50,286.00,88.89,2.57,228.49
241000,105.25,204.50,158.50,198.50,286.25,88.89,2.57,228.49
241500,105.25,204.50,158.50,198.50,286.50,97.43,2.55,248.43
242000,105.50,204.75,158.50,198.50,286.75,97.43,2.55,248.43
242500,105.50,204.75,158.50,198.50,287.00,87.84,2.57,225.44
243000,105.50,204.75,158.50,198.50,287.00,87.84,2.57,225.44
243500,105.75,204.75,158.50,198.75,287.25,91.40,2.55,232.74
244000,106.00,205.00,158.75,198.75,287.75,91.40,2.55,232.74
244500,106.00,205.00,158.75,198.75,287.75,91.04,2.53,230.73
245000,106.00,205.00,158.75,198.75,288.00,91.04,2.53,230.73
245500,106.25,205.00,158.75,198.75,288.25,90.21,2.57,231.76
246000,106.25,205.25,158.75,198.75,288.50,90.21,2.57,231.76
246500,106.50,205.00,158.75,198.75,288.75,97.89,2.53,247.41
247000,106.75,205.25,158.75,198.75,288.75,97.89,2.53,247.41
247500,106.75,205.25,159.00,199.00,289.25,91.34,2.55,233.30
248000,107.00,205.25,159.00,199.00,289.25,91.34,2.55,233.30
248500,107.00,205.25,159.00,199.00,289.50,91.80,2.53,232.54
249000,107.25,205.50,159.00,199.00,289.50,91.80,2.53,232.54
249500,107.25,205.50,159.00,199.25,290.00,92.30,2.55,235.15
250000,107.50,205.75,159.00,199.25,290.25,92.30,2.55,235.15
250500,107.75,205.50,159.00,199.25,290.25,91.68,2.56,234.96
251000,108.00,205.75,159.00,199.25,290.50,91.68,2.56,234.96
251500,108.25,205.75,159.00,199.50,290.50,89.27,2.53,225.64
252000,108.50,205.75,159.25,199.50,290.75,89.27,2.53,225.64
252500,108.50,205.75,159.25,199.50,290.75,14.27,0.01,0.11
253000,108.50,205.75,159.25,199.75,290.50,14.27,0.01,0.11
253500,108.50,205.75,159.25,199.50,289.25,105.07,3.06,321.02
254000,108.75,205.75,159.00,199.50,289.00,105.07,3.06,321.02
254500,108.50,205.50,159.00,199.50,288.00,115.73,3.38,391.18
255000,108.50,205.50,158.75,199.25,287.25,115.73,3.38,391.18
255500,108.50,205.50,158.75,199.00,287.50,114.92,3.37,386.95
256000,108.75,205.50,158.50,199.00,287.50,114.92,3.37,386.95
256500,108.75,205.75,158.75,199.00,288.00,116.10,3.35,388.73
257000,109.00,205.75,158.75,199.25,288.75,116.10,3.35,388.73
257500,109.25,206.00,159.00,199.50,290.00,115.05,3.37,387.22
258000,109.50,206.50,159.25,200.00,291.50,115.05,3.37,387.22
258500,109.50,206.75,159.50,200.50,293.75,115.40,3.35,387.06
259000,110.00,207.50,159.75,201.50,295.50,115.40,3.35,387.06
259500,110.25,208.00,160.25,202.25,296.25,114.17,3.37,384.73
260000,110.50,208.50,160.75,203.25,298.00,114.17,3.37,384.73
260500,111.00,209.00,161.25,204.25,300.25,114.91,3.36,386.53
261000,111.25,209.75,162.00,205.50,301.75,114.91,3.36,386.53
261500,112.00,210.50,162.50,206.75,303.00,115.57,3.37,389.87
262000,112.50,211.00,163.25,208.00,304.75,115.57,3.37,389.87
262500,112.75,212.00,163.75,209.50,306.75,114.97,3.37,387.41
263000,113.25,212.75,164.50,210.50,308.50,114.97,3.37,387.41
263500,114.00,213.50,165.25,212.00,310.25,115.33,3.38,389.70
264000,114.25,214.00,166.00,213.50,311.75,115.33,3.38,389.70
264500,114.75,215.00,166.75,215.00,312.75,114.83,3.34,384.07
265000,115.25,215.75,167.50,216.25,313.75,114.83,3.34,384.07
265500,115.75,216.50,168.25,217.75,315.50,114.61,3.33,382.08
266000,116.50,217.25,168.75,219.00,317.00,114.61,3.33,382.08
266500,117.00,218.00,169.50,220.25,318.25,115.95,3.35,387.94
267000,117.50,219.00,170.25,221.75,319.25,115.95,3.35,387.94
267500,118.25,219.75,171.00,223.00,320.50,115.86,3.36,389.39
268000,118.75,220.50,171.75,224.50,321.50,115.86,3.36,389.39
268500,119.25,221.25,172.25,225.50,322.25,114.67,3.34,383.32
269000,119.75,222.00,173.25,226.75,323.50,114.67,3.34,383.32
269500,120.25,222.75,173.75,228.25,324.75,115.14,3.34,385.05
270000,120.75,223.50,174.25,229.25,325.75,115.14,3.34,385.05
270500,121.25,224.25,175.00,230.25,326.00,115.39,3.35,386.64
271000,121.50,225.00,175.75,231.50,327.25,115.39,3.35,386.64
271500,122.00,225.75,176.25,232.50,327.75,115.37,3.32,383.24
272000,122.50,226.50,177.00,233.50,328.50,115.37,3.32,383.24
272500,122.75,227.25,177.50,234.50,329.25,115.48,3.33,384.96
273000,123.25,227.75,178.00,235.75,330.00,115.48,3.33,384.96
273500,123.75,228.50,178.50,236.50,330.75,115.49,3.36,387.50
274000,124.00,229.25,179.25,237.50,331.00,115.49,3.36,387.50
274500,124.50,229.75,179.75,238.50,330.75,116.33,3.36,390.69
275000,124.75,230.50,180.50,239.25,330.25,116.33,3.36,390.69
275500,125.25,231.25,181.00,240.25,330.50,114.89,3.39,389.00
276000,125.75,232.25,181.25,241.00,330.75,114.89,3.39,389.00
276500,126.25,232.75,182.00,242.00,331.25,115.60,3.37,389.44
277000,126.50,233.50,182.50,243.00,332.00,115.60,3.37,389.44
277500,127.00,234.25,183.00,243.75,332.75,115.57,3.37,389.17
278000,127.25,235.00,183.50,244.75,333.50,115.57,3.37,389.17
278500,127.50,235.50,184.00,245.50,334.25,114.98,3.38,388.18
279000,127.75,236.25,184.50,246.25,334.75,114.98,3.38,388.18
279500,127.75,236.75,185.25,247.25,335.25,115.32,3.40,392.05
280000,128.00,237.25,185.75,248.00,336.00,115.32,3.40,392.05
280500,128.00,238.00,186.25,249.00,336.75,115.20,3.36,387.32
281000,128.25,238.75,186.50,249.75,337.50,115.20,3.36,387.32
281500,128.25,239.25,187.25,250.50,338.00,114.66,3.37,385.84
282000,128.25,240.00,187.75,251.25,338.75,114.66,3.37,385.84
282500,128.25,240.50,188.25,252.25,339.50,115.36,3.38,390.34
283000,128.25,241.25,188.75,252.75,340.00,115.36,3.38,390.34
283500,128.25,241.75,189.00,253.75,340.75,115.31,3.39,390.86
284000,128.25,242.25,189.50,254.50,341.25,115.31,3.39,390.86
284500,128.50,243.00,190.00,255.00,342.50,115.25,3.36,387.01
285000,128.25,243.50,190.50,255.75,343.50,115.25,3.36,387.01
285500,128.25,244.25,191.00,256.50,344.50,115.73,3.38,390.71
286000,128.25,244.50,191.25,257.25,345.50,115.73,3.38,390.71
286500,128.25,245.25,191.75,258.00,346.25,116.36,3.38,393.73
287000,128.25,245.75,192.25,258.75,347.00,116.36,3.38,393.73
287500,128.25,246.25,192.75,259.25,348.00,115.27,3.36,386.73
288000,128.25,246.75,193.00,260.00,349.00,115.27,3.36,386.73
288500,128.00,247.50,193.50,260.50,349.50,115.13,3.39,390.83
289000,128.25,248.00,194.00,261.25,350.25,115.13,3.39,390.83
289500,128.00,248.25,194.25,262.00,351.00,115.91,3.35,388.78
290000,128.00,249.00,194.75,262.50,351.75,115.91,3.35,388.78
290500,128.25,249.50,195.50,263.00,352.25,114.89,3.38,387.80
291000,128.25,250.00,196.00,263.75,353.00,114.89,3.38,387.80
291500,128.25,250.50,196.25,264.25,353.50,115.25,3.38,389.72
292000,128.25,251.00,196.50,264.75,354.00,115.25,3.38,389.72
292500,128.25,251.50,196.50,265.25,354.50,115.83,3.37,390.54
293000,128.25,252.00,196.75,266.00,355.00,115.83,3.37,390.54
293500,128.00,252.50,197.50,266.50,355.50,115.60,3.36,388.36
294000,128.00,253.00,197.75,267.00,356.00,115.60,3.36,388.36
294500,128.00,253.25,198.00,267.50,356.50,115.14,3.37,388.58
295000,128.00,254.00,198.50,268.00,357.00,115.14,3.37,388.58
295500,128.00,254.25,199.00,268.50,357.50,115.66,3.38,391.11
296000,128.00,254.75,199.50,269.00,358.00,115.66,3.38,391.11
296500,128.25,255.25,199.50,269.75,358.25,34.37,0.73,24.99
297000,128.25,255.50,199.50,270.00,358.50,34.37,0.73,24.99
297500,128.50,255.75,199.25,270.25,358.25,14.27,0.01,0.13
298000,128.50,255.75,199.25,270.25,357.50,14.27,0.01,0.13
298500,128.25,255.50,199.25,270.00,356.25,14.13,0.01,0.14
299000,128.25,255.00,199.00,269.50,351.75,14.13,0.01,0.14
299500,128.25,254.50,198.50,268.50,348.75,85.69,2.31,198.19
300000,128.00,254.00,197.75,267.25,348.25,85.69,2.31,198.19
300500,127.75,253.25,197.00,265.50,348.75,78.55,2.21,173.68
301000,127.50,252.50,196.25,263.75,346.75,78.55,2.21,173.68
301500,127.50,251.75,195.00,262.00,344.00,77.24,2.08,160.96
302000,127.00,250.75,194.00,260.00,343.25,77.24,2.08,160.96
302500,126.75,249.75,193.00,258.25,341.75,76.02,2.06,156.46
303000,126.50,248.75,192.00,256.50,340.50,76.02,2.06,156.46
303500,126.25,248.00,191.00,254.50,334.25,80.12,2.12,169.96
304000,126.00,247.25,189.75,252.75,332.75,80.12,2.12,169.96
304500,125.75,246.25,188.75,251.00,330.75,80.06,2.07,165.45
305000,125.50,245.25,187.75,249.50,330.00,80.06,2.07,165.45
305500,125.25,244.75,186.75,247.75,329.00,77.49,2.15,166.92
306000,125.00,243.75,185.75,246.25,327.75,77.49,2.15,166.92
306500,124.75,243.00,184.75,245.00,326.75,81.24,2.09,169.77
307000,124.50,242.00,183.75,243.50,326.50,81.24,2.09,169.77
307500,124.50,241.50,182.75,242.00,325.50,78.57,2.07,162.82
308000,124.25,240.50,182.25,241.00,323.50,78.57,2.07,162.82
308500,124.25,239.75,181.25,239.75,322.75,78.92,2.12,167.29
309000,124.00,239.00,180.25,238.25,322.00,78.92,2.12,167.29
309500,123.75,238.25,179.50,237.25,321.50,77.87,2.09,162.88
310000,123.50,237.50,178.75,236.25,320.75,77.87,2.09,162.88
310500,123.50,236.75,178.00,235.25,320.25,77.19,2.15,165.59
311000,123.25,236.00,177.25,234.25,319.75,77.19,2.15,165.59
311500,123.25,235.25,176.75,233.50,319.25,78.67,2.14,167.97
312000,123.00,234.50,176.00,232.50,319.25,78.67,2.14,167.97
312500,122.75,233.75,175.25,231.75,319.25,76.86,2.10,161.19
313000,122.75,233.00,174.50,231.00,319.00,76.86,2.10,161.19
313500,122.50,232.50,174.00,230.25,318.50,78.17,2.16,168.99
314000,122.50,231.75,173.50,229.50,317.75,78.17,2.16,168.99
314500,122.50,231.00,172.75,228.75,317.50,79.03,2.10,165.92
315000,122.25,230.50,172.25,228.00,317.25,79.03,2.10,165.92
315500,122.25,229.75,171.75,227.50,317.50,78.64,2.16,169.53
316000,122.00,229.25,171.25,226.75,317.50,78.64,2.16,169.53
316500,122.00,228.50,170.75,226.25,317.25,76.26,2.13,162.62
317000,121.75,228.00,170.25,225.75,316.75,76.26,2.13,162.62
317500,121.75,227.50,169.75,225.25,316.50,81.39,2.10,170.62
318000,121.50,227.00,169.25,225.00,316.25,81.39,2.10,170.62
318500,121.50,226.25,168.75,224.75,316.00,79.00,2.09,165.15
319000,121.25,225.75,168.50,224.50,316.25,79.00,2.09,165.15
319500,121.25,225.25,168.00,224.50,316.00,80.04,2.11,168.82
320000,121.25,224.50,167.50,224.50,315.75,80.04,2.11,168.82
320500,121.00,224.00,167.25,224.50,315.50,78.34,2.09,163.61
321000,121.00,223.75,166.75,224.50,315.25,78.34,2.09,163.61
321500,121.00,223.00,166.25,224.75,314.75,74.39,2.13,158.69
322000,121.00,222.50,166.00,224.75,314.50,74.39,2.13,158.69
322500,120.75,222.00,165.75,225.00,314.50,78.23,2.09,163.15
323000,120.75,221.75,165.50,225.25,314.25,78.23,2.09,163.15
323500,120.50,221.00,165.00,225.25,314.25,79.21,2.06,163.57
324000,120.50,220.75,164.75,225.25,314.00,79.21,2.06,163.57
324500,120.25,220.00,164.50,225.50,313.75,81.05,2.16,175.20
325000,120.25,219.75,164.25,225.75,313.75,81.05,2.16,175.20
325500,120.00,219.25,164.00,225.75,313.75,77.28,2.12,163.71
326000,120.00,218.75,163.75,226.00,313.50,77.28,2.12,163.71
326500,120.00,218.25,163.50,226.25,313.50,75.02,2.08,155.85
327000,120.00,218.00,163.25,226.25,313.25,75.02,2.08,155.85
327500,119.75,217.50,163.00,226.50,313.00,80.04,2.08,166.40
328000,119.75,217.25,163.00,226.75,313.00,80.04,2.08,166.40
328500,119.75,216.75,162.50,226.75,312.75,79.92,2.14,170.97
329000,119.50,216.25,162.25,227.00,312.75,79.92,2.14,170.97
329500,119.50,216.00,162.25,227.00,312.75,79.82,2.11,168.20
330000,119.25,215.50,162.00,227.25,312.50,79.82,2.11,168.20
330500,119.25,215.25,162.00,227.50,312.25,77.19,2.17,167.28
331000,119.25,215.00,161.50,227.50,312.25,77.19,2.17,167.28
331500,119.00,214.50,161.50,227.75,312.25,79.29,2.12,168.24
332000,119.00,214.25,161.25,227.75,312.00,79.29,2.12,168.24
332500,119.00,213.75,161.00,228.00,312.00,81.52,2.12,172.83
333000,118.75,213.50,160.75,228.00,311.75,81.52,2.12,172.83
333500,118.75,213.00,160.75,228.25,311.75,75.56,2.12,159.84
334000,118.75,212.75,160.50,228.25,311.75,75.56,2.12,159.84
334500,118.75,212.50,160.25,228.50,311.50,73.77,2.16,159.09
335000,118.50,212.25,160.25,228.50,311.50,73.77,2.16,159.09
335500,118.50,211.75,160.00,228.75,311.75,80.65,2.12,170.84
336000,118.50,211.50,159.75,229.00,311.50,80.65,2.12,170.84
336500,118.50,211.25,159.75,229.00,311.50,77.95,2.11,164.33
337000,118.25,211.00,159.50,229.25,311.50,77.95,2.11,164.33
337500,118.25,210.75,159.50,229.25,311.50,77.78,2.17,168.58
338000,118.25,210.25,159.25,229.50,311.50,77.78,2.17,168.58
338500,118.25,210.00,159.25,229.75,311.25,79.81,2.10,167.26
339000,118.25,209.75,159.00,229.75,311.25,79.81,2.10,167.26
339500,118.00,209.50,159.00,230.00,311.50,77.54,2.12,164.25
340000,118.00,209.25,158.75,230.25,311.25,77.54,2.12,164.25
340500,118.00,209.00,158.75,230.25,311.25,74.76,2.16,161.24
341000,118.00,208.75,158.75,230.50,311.25,74.76,2.16,161.24
341500,118.00,208.50,158.75,230.50,311.25,74.20,2.19,162.60
342000,118.00,208.25,158.75,230.75,311.00,74.20,2.19,162.60
342500,117.75,208.00,158.75,231.00,311.00,78.41,2.10,164.51
343000,117.75,207.75,158.75,231.00,311.00,78.41,2.10,164.51
343500,117.75,207.50,158.75,231.25,311.00,78.27,2.12,166.16
344000,117.75,207.25,158.75,231.25,311.00,78.27,2.12,166.16
344500,117.75,207.00,158.75,231.50,311.00,78.66,2.16,170.28
345000,117.75,206.75,158.75,231.75,311.00,78.66,2.16,170.28
345500,117.75,206.50,158.75,232.00,311.00,80.74,2.11,170.12
346000,117.75,206.25,158.50,232.00,311.00,80.74,2.11,170.12
346500,117.75,206.25,158.75,232.25,311.00,76.72,2.10,160.77
347000,117.75,206.00,158.75,232.50,310.75,76.72,2.10,160.77
347500,117.75,205.75,158.75,232.75,311.00,81.54,2.17,177.10
348000,117.50,205.50,158.75,233.00,310.75,81.54,2.17,177.10
348500,117.50,205.50,158.75,233.00,310.75,81.51,2.16,176.31
349000,117.50,205.00,158.75,233.25,311.00,81.51,2.16,176.31
349500,117.50,205.00,158.75,233.50,311.00,77.21,2.12,163.34
350000,117.50,204.75,158.75,233.75,310.75,77.21,2.12,163.34
350500,117.25,204.50,158.75,234.00,311.00,77.20,2.08,160.57
351000,117.50,204.25,158.75,234.00,311.00,77.20,2.08,160.57
351500,117.50,204.25,158.75,234.25,311.00,80.45,2.16,173.94
352000,117.25,204.00,158.75,234.50,311.00,80.45,2.16,173.94
352500,117.25,203.75,158.75,234.75,311.00,76.73,2.20,168.92
353000,117.25,203.50,158.75,234.75,311.00,76.73,2.20,168.92
353500,117.25,203.25,158.75,235.25,311.00,79.48,2.06,163.69
354000,117.25,203.25,158.75,235.25,311.00,79.48,2.06,163.69
354500,117.25,203.25,158.75,235.50,311.00,75.08,2.19,164.60
355000,117.25,203.00,158.75,235.75,311.00,75.08,2.19,164.60
355500,117.25,202.75,158.75,236.00,311.00,76.97,2.16,166.31
356000,117.00,202.50,158.75,236.25,311.25,76.97,2.16,166.31
356500,117.25,202.50,158.75,236.50,311.25,76.01,2.10,159.88
357000,117.00,202.25,158.75,236.75,311.25,76.01,2.10,159.88
357500,117.00,202.25,158.75,237.00,311.25,76.24,2.10,159.94
358000,117.00,202.00,158.75,237.25,311.25,76.24,2.10,159.94
358500,117.00,202.00,158.75,237.50,311.50,80.66,2.13,172.02
359000,117.00,201.75,158.75,237.75,311.50,80.66,2.13,172.02
359500,117.00,201.50,158.75,238.00,311.50,79.17,2.12,167.50
360000,117.00,201.50,158.75,238.25,311.50,79.17,2.12,167.50
360500,117.00,201.25,158.75,238.50,311.50,76.16,2.17,165.10
361000,116.75,201.25,158.75,238.75,311.50,76.16,2.17,165.10
361500,116.75,201.00,158.75,239.00,311.50,84.51,2.14,181.23
362000,117.00,201.00,158.75,239.25,311.75,84.51,2.14,181.23
362500,117.00,200.75,158.75,239.75,311.50,79.42,2.10,167.06
363000,116.75,200.75,158.75,240.00,311.75,79.42,2.10,167.06
363500,116.75,200.50,158.75,240.25,311.75,77.91,2.15,167.53
364000,116.75,200.50,158.75,240.50,311.75,77.91,2.15,167.53
364500,116.75,200.25,158.75,240.75,311.75,76.63,2.15,165.02
365000,116.75,200.00,158.75,241.00,312.00,76.63,2.15,165.02
365500,116.75,200.00,158.75,241.25,312.00,80.62,2.13,171.40
366000,116.75,200.00,158.75,241.75,312.00,80.62,2.13,171.40
366500,116.75,199.75,158.75,241.75,312.00,78.27,2.09,163.74
367000,116.75,199.75,159.00,242.25,312.00,78.27,2.09,163.74
367500,116.75,199.50,159.00,242.50,312.00,78.70,2.17,170.62
368000,116.75,199.50,158.75,242.75,312.25,78.70,2.17,170.62
368500,116.50,199.50,158.75,243.00,312.25,78.69,2.11,166.03
369000,116.50,199.25,158.75,243.25,312.25,78.69,2.11,166.03
369500,116.50,199.25,159.00,243.75,312.25,76.04,2.17,164.94
370000,116.50,199.25,159.00,244.00,312.25,76.04,2.17,164.94
370500,116.50,199.00,159.00,244.25,312.50,79.01,2.11,167.00
371000,116.50,199.00,159.00,244.50,312.25,79.01,2.11,167.00
371500,116.50,198.75,159.00,244.75,312.50,79.36,2.09,165.80
372000,116.50,198.75,158.75,245.25,312.50,79.36,2.09,165.80
372500,116.50,198.50,159.00,245.50,312.50,74.64,2.17,162.04
373000,116.50,198.50,159.00,245.75,312.75,74.64,2.17,162.04
373500,116.50,198.25,159.00,246.00,312.75,81.39,2.14,174.22
374000,116.50,198.25,159.00,246.25,312.75,81.39,2.14,174.22
374500,116.25,198.25,159.00,246.50,312.75,78.83,2.13,167.55
375000,116.50,198.00,159.00,246.75,313.00,78.83,2.13,167.55
375500,116.50,198.00,159.00,247.25,312.75,75.31,2.14,161.37
376000,116.50,197.75,159.00,247.50,313.00,75.31,2.14,161.37
376500,116.25,197.75,159.00,247.75,313.00,79.36,2.10,166.76
377000,116.25,197.75,159.00,248.00,313.00,79.36,2.10,166.76
377500,116.25,197.50,159.00,248.50,313.25,77.91,2.19,170.35
378000,116.25,197.50,159.00,248.75,313.25,77.91,2.19,170.35
378500,116.25,197.50,159.00,249.00,313.25,79.02,2.10,165.79
379000,116.25,197.25,159.00,249.25,313.25,79.02,2.10,165.79
379500,116.25,197.25,159.00,249.50,313.25,76.46,2.14,163.92
380000,116.25,197.00,159.00,249.75,313.25,76.46,2.14,163.92
380500,116.25,197.00,159.00,250.25,313.50,81.04,2.14,173.29
381000,116.25,197.00,159.00,250.50,313.50,81.04,2.14,173.29
381500,116.25,196.75,159.00,250.75,313.50,77.13,2.10,161.85
382000,116.25,196.75,159.00,251.00,313.50,77.13,2.10,161.85
382500,116.25,196.75,159.00,251.25,313.50,76.74,2.15,165.16
383000,116.25,196.50,159.00,251.75,313.75,76.74,2.15,165.16
383500,116.00,196.50,159.00,252.00,313.75,77.65,2.11,163.63
384000,116.00,196.50,159.00,252.25,313.75,77.65,2.11,163.63
384500,116.00,196.50,159.00,252.50,313.75,75.23,2.13,160.40
385000,116.25,196.50,159.00,252.75,313.75,75.23,2.13,160.40
385500,116.00,196.25,159.00,253.25,314.00,78.86,2.11,166.30
386000,116.25,196.25,159.00,253.25,314.00,78.86,2.11,166.30
386500,116.25,196.25,159.00,253.50,314.00,75.53,2.16,162.78
387000,116.25,196.25,159.00,254.00,314.00,75.53,2.16,162.78
387500,116.00,196.00,159.00,254.25,314.00,79.50,2.12,168.92
388000,116.00,196.00,159.00,254.50,314.00,79.50,2.12,168.92
388500,116.00,196.00,159.00,254.75,314.25,77.54,2.15,166.72
389000,116.00,196.00,159.00,255.25,314.25,77.54,2.15,166.72
389500,116.00,195.75,159.00,255.25,314.25,79.08,2.13,168.55
390000,116.00,195.75,159.00,255.50,314.25,79.08,2.13,168.55
390500,116.00,195.75,159.00,255.75,314.50,77.13,2.13,164.30
391000,116.00,195.50,159.00,256.25,314.50,77.13,2.13,164.30
391500,116.00,195.50,159.00,256.50,314.50,80.52,2.22,178.55
392000,116.00,195.50,159.00,256.75,314.50,80.52,2.22,178.55
392500,116.00,195.50,159.00,257.00,314.75,75.93,2.10,159.61
393000,116.00,195.50,159.00,257.25,314.75,75.93,2.10,159.61
393500,116.00,195.25,159.00,257.50,314.75,77.24,2.09,161.81
394000,116.00,195.25,159.00,258.00,314.75,77.24,2.09,161.81
394500,116.00,195.25,159.25,258.25,315.00,78.17,2.10,163.88
395000,116.00,195.25,159.00,258.50,315.00,78.17,2.10,163.88
395500,116.00,195.25,159.25,258.75,315.00,80.40,2.11,169.25
396000,116.00,195.00,159.25,259.00,315.00,80.40,2.11,169.25
396500,116.00,195.00,159.00,259.25,315.25,78.68,2.13,167.30
